"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"ANDERSON PALACIO" "SANTANA DO CARIRI" 515 9861 "SUPLENTE" "DEPUTADO ESTADUAL" 5.22 "TOTAL:57,61%"
"RONALDO MARTINS" "CAUCAIA" 8951 171531 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.22 "TOTAL:34,3%"
"ADAIL CARNEIRO" "BEBERIBE" 1702 32529 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.23 "TOTAL:40,54%"
"TIN GOMES" "CAPISTRANO" 638 12171 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 5.24 "TOTAL:50,34%"
"PAULO HENRIQUE LUSTOSA" "ASSARÉ" 692 13178 "SUPLENTE" "DEPUTADO FEDERAL" 5.25 "TOTAL:61,93%"
"ADAIL CARNEIRO" "VÁRZEA ALEGRE" 1236 23507 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.26 "TOTAL:60,09%"
"ANDRÉ FIGUEIREDO" "PINDORETAMA" 728 13828 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.26 "TOTAL:61,72%"
"MACEDO" "CEDRO" 837 15893 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.27 "TOTAL:67,03%"
"TOMAZ HOLANDA" "FORTIM" 551 10464 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.27 "TOTAL:58,2%"
"DR BRUNO GONCALVES" "PACAJUS" 2077 39309 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.28 "TOTAL:27,87%"
"FERREIRA ARAGÃO" "ITAPAGÉ" 1630 30807 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.29 "TOTAL:46,41%"
"EUDES XAVIER" "BELA CRUZ" 850 16050 "SUPLENTE" "DEPUTADO FEDERAL" 5.3 "TOTAL:70,74%"
"MIRIAN SOBREIRA" "APUIARÉS" 501 9450 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.3 "TOTAL:53,21%"
"JOSÉ GUIMARÃES" "NOVA RUSSAS" 888 16738 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.31 "TOTAL:55,47%"
"MACEDO" "PENTECOSTE" 1335 25146 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.31 "TOTAL:51,76%"
"RONALDO MARTINS" "COREAÚ" 753 14188 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.31 "TOTAL:70,94%"
"GONY ARRUDA" "ARACATI" 2301 43241 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.32 "TOTAL:36,5%"
"MIRIAN SOBREIRA" "JARDIM" 852 16004 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.32 "TOTAL:60,21%"
"TALES MACEDO" "GRANJEIRO" 191 3592 "SUPLENTE" "DEPUTADO ESTADUAL" 5.32 "TOTAL:67,1%"
"FERREIRA ARAGÃO" "SOBRAL" 5907 110737 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.33 "TOTAL:49,09%"
"ADAIL CARNEIRO" "CHAVAL" 400 7489 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.34 "TOTAL:64,81%"
"INÁCIO ARRUDA" "VÁRZEA ALEGRE" 1258 23507 "SUPLENTE" "DEPUTADO FEDERAL" 5.35 "TOTAL:60,09%"
"ZÉ AILTON BRASIL" "NOVA OLINDA" 500 9344 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.35 "TOTAL:48,33%"
"ADAIL CARNEIRO" "CEDRO" 852 15893 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.36 "TOTAL:67,03%"
"ODILON AGUIAR" "POTIRETAMA" 221 4116 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.37 "TOTAL:68,7%"
"MOISES BRAZ" "CATUNDA" 322 5989 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.38 "TOTAL:64,98%"
"ROBERTO MESQUITA" "SOBRAL" 5963 110737 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.38 "TOTAL:49,09%"
"DANNIEL OLIVEIRA" "NOVA OLINDA" 504 9344 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.39 "TOTAL:48,33%"
"EVANDRO LEITÃO" "SALITRE" 511 9478 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.39 "TOTAL:79,79%"
"TEO MENEZES" "AQUIRAZ" 2188 40578 "SUPLENTE" "DEPUTADO ESTADUAL" 5.39 "TOTAL:42,93%"
"JOSÉ GUIMARÃES" "MONSENHOR TABOSA" 548 10151 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.4 "TOTAL:70,39%"
"MACEDO" "CHOROZINHO" 734 13594 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.4 "TOTAL:57,54%"
"DANILO FORTE" "TABULEIRO DO NORTE" 1049 19389 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.41 "TOTAL:62,94%"
"IVO GOMES" "MERUOCA" 479 8846 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.41 "TOTAL:60,31%"
"JOSÉ AIRTON" "VÁRZEA ALEGRE" 1277 23507 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.43 "TOTAL:60,09%"
"IVO GOMES" "FORQUILHA" 761 14000 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.44 "TOTAL:69,91%"
"EVANDRO LEITÃO" "ITAITINGA" 1190 21836 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.45 "TOTAL:35,04%"
"JOSÉ AIRTON" "GUARACIABA DO NORTE" 1193 21900 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.45 "TOTAL:55,38%"
"MACEDO" "SOBRAL" 6039 110737 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.45 "TOTAL:62,06%"
"RICARDO ALMEIDA" "CATARINA" 348 6390 "SUPLENTE" "DEPUTADO ESTADUAL" 5.45 "TOTAL:68,19%"
"GENECIAS NORONHA" "JAGUARIBARA" 344 6305 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.46 "TOTAL:60,41%"
"GENECIAS NORONHA" "MORRINHOS" 697 12760 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.46 "TOTAL:65,19%"
"JOSÉ GUIMARÃES" "MASSAPÊ" 1232 22580 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.46 "TOTAL:67,56%"
"PAULO HENRIQUE LUSTOSA" "POTIRETAMA" 225 4116 "SUPLENTE" "DEPUTADO FEDERAL" 5.47 "TOTAL:74,5%"
"CABO SABINO" "CANINDÉ" 2316 42164 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.49 "TOTAL:48,03%"
"DOMINGOS NETO" "MADALENA" 562 10222 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.5 "TOTAL:44,26%"
"DR. LEONARDO PINHEIRO" "ERERÊ" 210 3819 "SUPLENTE" "DEPUTADO ESTADUAL" 5.5 "TOTAL:75,38%"
"LAIS NUNES" "CEDRO" 874 15893 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.5 "TOTAL:58,61%"
"LEONARDO ARAÚJO" "MISSÃO VELHA" 1152 20884 "SUPLENTE" "DEPUTADO ESTADUAL" 5.52 "TOTAL:59,43%"
"ADERLANIA NORONHA" "ALTANEIRA" 248 4487 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.53 "TOTAL:63,16%"
"MACEDO" "PARACURU" 1239 22394 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.53 "TOTAL:46,77%"
"ANIBAL" "AMONTADA" 1319 23780 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.55 "TOTAL:67,62%"
"CABO SABINO" "CAMOCIM" 2006 36133 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.55 "TOTAL:63,65%"
"PROFESSORA MIRIAM" "POTIRETAMA" 229 4116 "SUPLENTE" "DEPUTADO ESTADUAL" 5.56 "TOTAL:68,7%"
"CARLOMANO MARQUES" "ARATUBA" 459 8246 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.57 "TOTAL:54,65%"
"CHICO DO POSTO" "ITAITINGA" 1217 21836 "SUPLENTE" "DEPUTADO FEDERAL" 5.57 "TOTAL:49,04%"
"MOSES RODRIGUES" "NOVA RUSSAS" 934 16738 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.58 "TOTAL:55,47%"
"AGENOR NETO" "ASSARÉ" 736 13178 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.59 "TOTAL:56,88%"
"CHICO LOPES" "MARANGUAPE" 3418 61181 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 5.59 "TOTAL:48,06%"
"EUDES XAVIER" "JAGUARUANA" 1201 21479 "SUPLENTE" "DEPUTADO FEDERAL" 5.59 "TOTAL:52,74%"
"MOISES BRAZ" "SANTANA DO ACARAÚ" 1120 20050 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.59 "TOTAL:65,45%"
"RONALDO MARTINS" "ITAITINGA" 1221 21836 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.59 "TOTAL:49,04%"
"ADERLANIA NORONHA" "MISSÃO VELHA" 1169 20884 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.6 "TOTAL:59,43%"
"ANDERSON PALACIO" "JUAZEIRO DO NORTE" 7498 133989 "SUPLENTE" "DEPUTADO ESTADUAL" 5.6 "TOTAL:39,02%"
"PAULO HENRIQUE LUSTOSA" "JAGUARUANA" 1202 21479 "SUPLENTE" "DEPUTADO FEDERAL" 5.6 "TOTAL:52,74%"
"ANDRÉ BARRETO" "CRATO" 3999 71338 "SUPLENTE" "DEPUTADO ESTADUAL" 5.61 "TOTAL:44,22%"
"MÁRIO HÉLIO" "CAPISTRANO" 683 12171 "SUPLENTE" "DEPUTADO ESTADUAL" 5.61 "TOTAL:50,34%"
"DANILO FORTE" "SENADOR POMPEU" 923 16438 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.62 "TOTAL:62,21%"
"DANNIEL OLIVEIRA" "ALTANEIRA" 252 4487 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.62 "TOTAL:63,16%"
"MORONI" "PACAJUS" 2214 39309 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.63 "TOTAL:29,08%"
"CABO SABINO" "QUIXADÁ" 2528 44714 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.65 "TOTAL:49,58%"
"NIZO COSTA" "VÁRZEA ALEGRE" 1327 23507 "SUPLENTE" "DEPUTADO ESTADUAL" 5.65 "TOTAL:49,07%"
"ADAIL CARNEIRO" "JAGUARUANA" 1216 21479 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.66 "TOTAL:52,74%"
"FERNANDA PESSOA" "CARIRIAÇU" 964 17010 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.67 "TOTAL:67,26%"
"JULIO CESAR" "MARACANAÚ" 7300 128753 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 5.67 "TOTAL:40,11%"
"MACEDO" "SANTANA DO CARIRI" 559 9861 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.67 "TOTAL:70,01%"
"GENECIAS NORONHA" "HORIZONTE" 2273 39988 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.68 "TOTAL:44,25%"
"GUIDA MAIA ROCHA" "PALHANO" 392 6899 "SUPLENTE" "DEPUTADO ESTADUAL" 5.68 "TOTAL:60,35%"
"HEITOR FERRER" "FORTALEZA" 78608 1382950 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.68 "TOTAL:21,46%"
"EVANDRO LEITÃO" "GUAIÚBA" 865 15209 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.69 "TOTAL:53,23%"
"ROBERTO MESQUITA" "CASCAVEL" 2402 42205 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.69 "TOTAL:36,19%"
"RONALDO MARTINS" "PACATUBA" 2088 36714 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.69 "TOTAL:39,94%"
"GORETE PEREIRA" "BOA VIAGEM" 1710 30025 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.7 "TOTAL:58,75%"
"MOISES BRAZ" "ALCÂNTARAS" 380 6668 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.7 "TOTAL:73%"
"ZEZINHO ALBUQUERQUE" "PALMÁCIA" 402 7054 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.7 "TOTAL:39,44%"
"ALMIRCY PINTO" "SÃO LUÍS DO CURU" 539 9443 "SUPLENTE" "DEPUTADO FEDERAL" 5.71 "TOTAL:43,17%"
"ADERLANIA NORONHA" "PEDRA BRANCA" 1425 24869 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.73 "TOTAL:69,96%"
"JOÃO JAIME" "CANINDÉ" 2421 42164 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.74 "TOTAL:52,37%"
"DUQUINHA" "ITAREMA" 1280 22273 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.75 "TOTAL:76,83%"
"DRA JOCELIA" "ITAPIPOCA" 3950 68320 "SUPLENTE" "DEPUTADO ESTADUAL" 5.78 "TOTAL:48,72%"
"JOSÉ GUIMARÃES" "TRAIRI" 1800 31130 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.78 "TOTAL:38,12%"
"MÁRIO FEITOZA" "BREJO SANTO" 1537 26523 "SUPLENTE" "DEPUTADO FEDERAL" 5.79 "TOTAL:66,74%"
"ELIENE BRASILEIRO" "PARAMOTI" 463 7978 "SUPLENTE" "DEPUTADO ESTADUAL" 5.8 "TOTAL:57,04%"
"JOSÉ GUIMARÃES" "IBICUITINGA" 571 9844 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.8 "TOTAL:70,26%"
"ROBERTO MENDES" "ARATUBA" 478 8246 "SUPLENTE" "DEPUTADO ESTADUAL" 5.8 "TOTAL:54,65%"
"ZEZINHO ALBUQUERQUE" "TIANGUÁ" 2342 40160 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.83 "TOTAL:45,62%"
"ARIOSTO HOLANDA" "RUSSAS" 2478 42434 "SUPLENTE" "DEPUTADO FEDERAL" 5.84 "TOTAL:73,55%"
"CARLOMANO MARQUES" "CASCAVEL" 2471 42205 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.85 "TOTAL:36,19%"
"PROFESSOR TEODORO" "VARJOTA" 619 10575 "SUPLENTE" "DEPUTADO ESTADUAL" 5.85 "TOTAL:66,55%"
"DANILO FORTE" "RUSSAS" 2493 42434 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.88 "TOTAL:73,55%"
"MOISES BRAZ" "QUIXERAMOBIM" 2499 42468 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.88 "TOTAL:44,79%"
"BRUNO PEDROSA" "IPUEIRAS" 1255 21317 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.89 "TOTAL:64,24%"
"DANNIEL OLIVEIRA" "BOA VIAGEM" 1770 30025 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.9 "TOTAL:52,67%"
"LEONIDAS CRISTINO" "PARAIPABA" 1112 18831 "ELEITO POR QP" "DEPUTADO FEDERAL" 5.91 "TOTAL:55,78%"
"MÁRIO FEITOZA" "INDEPENDÊNCIA" 934 15776 "SUPLENTE" "DEPUTADO FEDERAL" 5.92 "TOTAL:63,01%"
"ADERLANIA NORONHA" "PACOTI" 500 8424 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.94 "TOTAL:52,23%"
"DANNIEL OLIVEIRA" "URUBURETAMA" 812 13672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 5.94 "TOTAL:46,12%"
"GENECIAS NORONHA" "IGUATU" 3261 54376 "ELEITO POR QP" "DEPUTADO FEDERAL" 6 "TOTAL:60,19%"
"AUDIC MOTA" "TRAIRI" 1873 31130 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 6.02 "TOTAL:41,96%"
"ROBERIO MONTEIRO" "TEJUÇUOCA" 700 11625 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.02 "TOTAL:58,27%"
"ADERLANIA NORONHA" "BATURITÉ" 1284 21224 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.05 "TOTAL:35,23%"
"ANDRÉ FIGUEIREDO" "ITAREMA" 1348 22273 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.05 "TOTAL:67,92%"
"RONALDO MARTINS" "EUSÉBIO" 1731 28629 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.05 "TOTAL:53,85%"
"DANILO FORTE" "SANTA QUITÉRIA" 1549 25563 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.06 "TOTAL:59,19%"
"CHICO LOPES" "SALITRE" 575 9478 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 6.07 "TOTAL:74,78%"
"GORETE PEREIRA" "PARAMBU" 1171 19306 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.07 "TOTAL:83,86%"
"AUGUSTA BRITO" "ITAPIÚNA" 767 12591 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.09 "TOTAL:41,31%"
"MARCELO SILVA" "PORTEIRAS" 606 9958 "NÃO ELEITO" "DEPUTADO FEDERAL" 6.09 "TOTAL:73,37%"
"ZEZINHO ALBUQUERQUE" "PARAMOTI" 487 7978 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.1 "TOTAL:57,04%"
"GENECIAS NORONHA" "PEDRA BRANCA" 1522 24869 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.12 "TOTAL:74,06%"
"MOSES RODRIGUES" "PIRES FERREIRA" 352 5737 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.14 "TOTAL:78%"
"GENECIAS NORONHA" "ACOPIARA" 1820 29588 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.15 "TOTAL:61,67%"
"GONY ARRUDA" "COREAÚ" 872 14188 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.15 "TOTAL:61,26%"
"ROBERIO MONTEIRO" "AMONTADA" 1463 23780 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.15 "TOTAL:70,7%"
"ADERLANIA NORONHA" "AIUABA" 492 7991 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.16 "TOTAL:61,84%"
"JOAQUIM NORONHA" "JUCÁS" 856 13906 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.16 "TOTAL:67,92%"
"ODILON AGUIAR" "POTENGI" 341 5539 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.16 "TOTAL:66,66%"
"DR. EXPEDITO JUNIOR" "BARBALHA" 2094 33925 "SUPLENTE" "DEPUTADO ESTADUAL" 6.17 "TOTAL:37,62%"
"BETHROSE" "ITAIÇABA" 323 5213 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.2 "TOTAL:53,13%"
"ODILON AGUIAR" "TABULEIRO DO NORTE" 1203 19389 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.2 "TOTAL:45,76%"
"VASQUES LANDIM" "BARBALHA" 2105 33925 "SUPLENTE" "DEPUTADO ESTADUAL" 6.2 "TOTAL:37,62%"
"ODORICO" "SOLONÓPOLE" 666 10705 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.22 "TOTAL:66,1%"
"VICENTE ARRUDA" "CAMOCIM" 2248 36133 "SUPLENTE" "DEPUTADO FEDERAL" 6.22 "TOTAL:63,65%"
"DR. MARCOS" "SANTANA DO ACARAÚ" 1252 20050 "SUPLENTE" "DEPUTADO ESTADUAL" 6.24 "TOTAL:65,45%"
"ADAIL CARNEIRO" "CASCAVEL" 2636 42205 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.25 "TOTAL:46,65%"
"GORETE PEREIRA" "LIMOEIRO DO NORTE" 2242 35832 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.26 "TOTAL:58,96%"
"MOISES BRAZ" "VÁRZEA ALEGRE" 1471 23507 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.26 "TOTAL:49,07%"
"RONALDO MARTINS" "CARIÚS" 724 11565 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.26 "TOTAL:68,4%"
"MACEDO" "ITAPIÚNA" 789 12591 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.27 "TOTAL:54,26%"
"ODILON AGUIAR" "QUIXERAMOBIM" 2663 42468 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.27 "TOTAL:44,79%"
"DR. LUCÍLVIO GIRÃO" "EUSÉBIO" 1798 28629 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.28 "TOTAL:64,81%"
"MÁRIO FEITOZA" "TRAIRI" 1961 31130 "SUPLENTE" "DEPUTADO FEDERAL" 6.3 "TOTAL:38,12%"
"CARLOMANO MARQUES" "ITAITINGA" 1378 21836 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.31 "TOTAL:35,04%"
"DANILO FORTE" "PARACURU" 1413 22394 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.31 "TOTAL:46,77%"
"IVO GOMES" "PORTEIRAS" 629 9958 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.32 "TOTAL:75,53%"
"BALACÓ" "IPU" 1440 22660 "SUPLENTE" "DEPUTADO ESTADUAL" 6.35 "TOTAL:63,99%"
"DR. LUCÍLVIO GIRÃO" "UMIRIM" 749 11767 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.37 "TOTAL:60,81%"
"PROFESSOR PINHEIRO" "CATARINA" 407 6390 "SUPLENTE" "DEPUTADO ESTADUAL" 6.37 "TOTAL:68,19%"
"DR. SARTO" "IPAUMIRIM" 450 7048 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.38 "TOTAL:68,83%"
"DEPUTADO ROQUE" "TARRAFAS" 337 5275 "SUPLENTE" "DEPUTADO ESTADUAL" 6.39 "TOTAL:73,81%"
"ADAIL CARNEIRO" "LAVRAS DA MANGABEIRA" 1133 17697 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.4 "TOTAL:59,08%"
"JOSÉ GUIMARÃES" "SÃO LUÍS DO CURU" 605 9443 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.41 "TOTAL:43,17%"
"ROBERTO MESQUITA" "GUARACIABA DO NORTE" 1404 21900 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.41 "TOTAL:54,81%"
"DANNIEL OLIVEIRA" "GROAÍRAS" 434 6761 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.42 "TOTAL:58,02%"
"WELINGTON LANDIM" "BARBALHA" 2188 33925 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.45 "TOTAL:37,62%"
"DAVI DUARTE" "QUIXERÉ" 888 13755 "SUPLENTE" "DEPUTADO ESTADUAL" 6.46 "TOTAL:66,6%"
"LAIS NUNES" "NOVA OLINDA" 605 9344 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.47 "TOTAL:48,33%"
"ANTONIO GRANJA" "TABULEIRO DO NORTE" 1256 19389 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.48 "TOTAL:45,76%"
"AGENOR NETO" "CEDRO" 1031 15893 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.49 "TOTAL:58,61%"
"ANDERSON PALACIO" "FARIAS BRITO" 838 12915 "SUPLENTE" "DEPUTADO ESTADUAL" 6.49 "TOTAL:58,18%"
"ANDRÉ FIGUEIREDO" "JAGUARIBARA" 410 6305 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.5 "TOTAL:60,41%"
"CAPITÃO WÁGNER" "CASCAVEL" 2742 42205 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.5 "TOTAL:36,19%"
"MOISES BRAZ" "GRANJEIRO" 234 3592 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.51 "TOTAL:67,1%"
"FERNANDA PESSOA" "PALMÁCIA" 460 7054 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.52 "TOTAL:39,44%"
"ZEZINHO ALBUQUERQUE" "TEJUÇUOCA" 758 11625 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.52 "TOTAL:58,27%"
"DR. LEONARDO PINHEIRO" "VARJOTA" 691 10575 "SUPLENTE" "DEPUTADO ESTADUAL" 6.53 "TOTAL:66,55%"
"ANDRÉ FIGUEIREDO" "MADALENA" 669 10222 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.54 "TOTAL:44,26%"
"NORMANDO" "MISSÃO VELHA" 1367 20884 "SUPLENTE" "DEPUTADO FEDERAL" 6.55 "TOTAL:65,57%"
"CHARLYS MENEZES" "ALCÂNTARAS" 438 6668 "SUPLENTE" "DEPUTADO ESTADUAL" 6.57 "TOTAL:73%"
"DR. LUCÍLVIO GIRÃO" "CARIDADE" 828 12577 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.58 "TOTAL:61,53%"
"BRUNO PEDROSA" "PORANGA" 443 6718 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.59 "TOTAL:62,47%"
"FERNANDA PESSOA" "BANABUIÚ" 712 10799 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.59 "TOTAL:54,62%"
"JOSÉ GUIMARÃES" "JAGUARETAMA" 772 11708 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.59 "TOTAL:59,76%"
"DOMINGOS NETO" "CANINDÉ" 2783 42164 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.6 "TOTAL:48,03%"
"MORONI" "ITAITINGA" 1442 21836 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.6 "TOTAL:49,04%"
"MOISES BRAZ" "VIÇOSA DO CEARÁ" 2159 32593 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.62 "TOTAL:65,68%"
"GORETE PEREIRA" "ARATUBA" 547 8246 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.63 "TOTAL:62,09%"
"RAIMUNDO MATOS" "SENADOR POMPEU" 1092 16438 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.64 "TOTAL:62,21%"
"ANDRÉ FIGUEIREDO" "SOLONÓPOLE" 712 10705 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.65 "TOTAL:66,1%"
"DUQUINHA" "TRAIRI" 2069 31130 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.65 "TOTAL:41,96%"
"CAPITÃO WÁGNER" "MARACANAÚ" 8592 128753 "ELEITO POR QP" "DEPUTADO ESTADUAL" 6.67 "TOTAL:40,11%"
"GENECIAS NORONHA" "TRAIRI" 2078 31130 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.68 "TOTAL:38,12%"
"GORETE PEREIRA" "PORANGA" 449 6718 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.68 "TOTAL:67,4%"
"DEDÉ TEIXEIRA" "ARACATI" 2897 43241 "SUPLENTE" "DEPUTADO ESTADUAL" 6.7 "TOTAL:36,5%"
"JOSÉ GUIMARÃES" "ARACATI" 2898 43241 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.7 "TOTAL:54,96%"
"TENENTE GEORGE" "MILAGRES" 1124 16788 "SUPLENTE" "DEPUTADO ESTADUAL" 6.7 "TOTAL:77,42%"
"VASQUES LANDIM" "JUAZEIRO DO NORTE" 8975 133989 "SUPLENTE" "DEPUTADO ESTADUAL" 6.7 "TOTAL:39,02%"
"DANILO FORTE" "BAIXIO" 269 4010 "ELEITO POR QP" "DEPUTADO FEDERAL" 6.71 "TOTAL:69,28%"
