"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"POLLYANA GAMA" "TAUBATÉ" 29858 173952 "SUPLENTE" "DEPUTADO FEDERAL" 17.16 "TOTAL:35,95%"
"ANDRÉ DO PRADO" "JUQUIÁ" 1950 11338 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.2 "TOTAL:48,47%"
"CARLOS SAMPAIO" "CAMPINAS" 110623 642732 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.21 "TOTAL:36,02%"
"ALEXANDRE LEITE" "SANTÓPOLIS DO AGUAPEÍ" 454 2637 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 17.22 "TOTAL:39,91%"
"LUIZ CARLOS MOTTA" "TUPÃ" 6668 38730 "SUPLENTE" "DEPUTADO FEDERAL" 17.22 "TOTAL:47,75%"
"NELSON MARQUEZELLI" "PEDRINHAS PAULISTA" 369 2143 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.22 "TOTAL:67,25%"
"ANALICE FERNANDES" "SANTA CLARA D'OESTE" 284 1645 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.26 "TOTAL:72,46%"
"LOBBE NETO" "ITIRAPINA" 1326 7672 "SUPLENTE" "DEPUTADO FEDERAL" 17.28 "TOTAL:38,25%"
"CAMPOS MACHADO" "CANAS" 522 3019 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.29 "TOTAL:40,18%"
"CARLÃO PIGNATARI" "RUBINÉIA" 363 2099 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.29 "TOTAL:64,88%"
"MAURO BRAGATO" "EUCLIDES DA CUNHA PAULISTA" 941 5438 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.3 "TOTAL:48,4%"
"CAMPOS MACHADO" "CANITAR" 506 2922 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.32 "TOTAL:41,27%"
"ALDO DEMARCHI" "OUROESTE" 1015 5856 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.33 "TOTAL:49,82%"
"DELEGADA GRACIELA" "CRISTAIS PAULISTA" 949 5476 "SUPLENTE" "DEPUTADO FEDERAL" 17.33 "TOTAL:60,06%"
"DR. JOÃO CARLOS" "GUARATINGUETÁ" 12500 71930 "SUPLENTE" "DEPUTADO ESTADUAL" 17.38 "TOTAL:53,54%"
"MAURO BRAGATO" "CÂNDIDO MOTA" 3308 19033 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.38 "TOTAL:40,37%"
"MAURO BRAGATO" "BASTOS" 2333 13425 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.38 "TOTAL:46,16%"
"ANA GENEZINI" "VINHEDO" 7687 44213 "SUPLENTE" "DEPUTADO ESTADUAL" 17.39 "TOTAL:38,15%"
"SAMUEL MOREIRA" "APIAÍ" 2586 14870 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.39 "TOTAL:49,44%"
"MILTON MONTI" "SALTO GRANDE" 894 5136 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.41 "TOTAL:48,31%"
"RODRIGO GARCIA" "BARBOSA" 744 4274 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.41 "TOTAL:47,98%"
"SILVIO TORRES" "SANTA MERCEDES" 346 1987 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.41 "TOTAL:39,45%"
"HAMILTON PEREIRA" "BOM SUCESSO DE ITARARÉ" 416 2388 "SUPLENTE" "DEPUTADO FEDERAL" 17.42 "TOTAL:60,97%"
"ROGÉRIO NOGUEIRA" "MONTE MOR" 5243 30076 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.43 "TOTAL:37,95%"
"SILVIO TORRES" "SÃO JOÃO DA BOA VISTA" 9486 54266 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.48 "TOTAL:59,24%"
"MAURO BRAGATO" "NOVA GUATAPORANGA" 268 1532 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.49 "TOTAL:43,92%"
"JOÃO PAULO RILLO" "SÃO JOSÉ DO RIO PRETO" 43854 250606 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.5 "TOTAL:51,65%"
"ADAUTO SCARDOELLI" "DOBRADA" 795 4539 "SUPLENTE" "DEPUTADO FEDERAL" 17.51 "TOTAL:47,03%"
"DUARTE NOGUEIRA" "GUARÁ" 2079 11870 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.51 "TOTAL:47,31%"
"ALEXANDRE LEITE" "BARRA DO CHAPÉU" 612 3494 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 17.52 "TOTAL:63%"
"EVANDRO GUSSI" "OURO VERDE" 847 4834 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.52 "TOTAL:53,9%"
"MISSIONÁRIO JOSÉ OLÍMPIO" "CABREÚVA" 4644 26489 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.53 "TOTAL:49,06%"
"CHICO SARDELLI" "BORBOREMA" 1528 8706 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 17.55 "TOTAL:51,84%"
"RODRIGO MORAES" "CABREÚVA" 4651 26489 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.56 "TOTAL:47,72%"
"BALEIA ROSSI" "DUMONT" 926 5270 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.57 "TOTAL:54,59%"
"BALEIA ROSSI" "IPUÃ" 1518 8639 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.57 "TOTAL:49,48%"
"CARLOS SAMPAIO" "PIRATININGA" 1291 7346 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.57 "TOTAL:52,34%"
"LÉO OLIVEIRA" "BARRINHA" 3018 17179 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.57 "TOTAL:48,29%"
"RAFAEL SILVA" "ALTINÓPOLIS" 1764 10040 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.57 "TOTAL:43,09%"
"ROBERTO ENGLER" "GUARÁ" 2086 11870 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.57 "TOTAL:44,96%"
"DR UBIALI" "PATROCÍNIO PAULISTA" 1473 8377 "SUPLENTE" "DEPUTADO FEDERAL" 17.58 "TOTAL:59,42%"
"MARCIO FARAH" "SANTO ANTÔNIO DA ALEGRIA" 813 4623 "SUPLENTE" "DEPUTADO ESTADUAL" 17.59 "TOTAL:58,58%"
"GAZZETTA" "BAURU" 36600 207821 "SUPLENTE" "DEPUTADO FEDERAL" 17.61 "TOTAL:46,46%"
"VITOR LIPPI" "PILAR DO SUL" 2989 16972 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.61 "TOTAL:37,11%"
"EDUARDO SOLTUR" "NAZARÉ PAULISTA" 1819 10319 "SUPLENTE" "DEPUTADO FEDERAL" 17.63 "TOTAL:47,07%"
"HERCULANO PASSOS" "BRAGANÇA PAULISTA" 16856 95525 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.65 "TOTAL:39,04%"
"JUNJI ABE" "MOGI DAS CRUZES" 42629 241345 "SUPLENTE" "DEPUTADO FEDERAL" 17.66 "TOTAL:41,39%"
"MARCO VINHOLI" "PARAÍSO" 720 4077 "SUPLENTE" "DEPUTADO ESTADUAL" 17.66 "TOTAL:41,38%"
"DELEGADA GRACIELA" "ITIRAPUÃ" 694 3927 "SUPLENTE" "DEPUTADO FEDERAL" 17.67 "TOTAL:59,07%"
"EDMIR CHEDID" "ÁGUAS DE LINDÓIA" 1913 10817 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.69 "TOTAL:56,47%"
"EVANDRO GUSSI" "TUPÃ" 6853 38730 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.69 "TOTAL:47,75%"
"ANALICE FERNANDES" "JUQUITIBA" 3051 17238 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.7 "TOTAL:32,26%"
"BOLÇONE" "SÃO JOSÉ DO RIO PRETO" 44358 250606 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.7 "TOTAL:51,65%"
"DR. ULYSSES" "ITAPIRAPUÃ PAULISTA" 425 2400 "SUPLENTE" "DEPUTADO ESTADUAL" 17.71 "TOTAL:73,84%"
"ALEXANDRE LEITE" "IPORANGA" 429 2421 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 17.72 "TOTAL:70,17%"
"BARROS MUNHOZ" "SÃO SEBASTIÃO DA GRAMA" 1276 7201 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.72 "TOTAL:50,68%"
"DELEGADA GRACIELA" "RIBEIRÃO CORRENTE" 539 3041 "SUPLENTE" "DEPUTADO FEDERAL" 17.72 "TOTAL:56,69%"
"MAURO BRAGATO" "INÚBIA PAULISTA" 450 2539 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.72 "TOTAL:57,38%"
"JUNIOR DE VITTO" "JABOTICABAL" 7124 40141 "SUPLENTE" "DEPUTADO ESTADUAL" 17.75 "TOTAL:45,92%"
"ARNALDO JARDIM" "MACATUBA" 1885 10614 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.76 "TOTAL:46,85%"
"DILADOR BORGES" "OSVALDO CRUZ" 3250 18304 "SUPLENTE" "DEPUTADO ESTADUAL" 17.76 "TOTAL:51,35%"
"RIVAEL PAPINHA" "ARAÇATUBA" 20013 112697 "SUPLENTE" "DEPUTADO FEDERAL" 17.76 "TOTAL:33,12%"
"MARCO VINHOLI" "CATANDUVA" 12170 68485 "SUPLENTE" "DEPUTADO ESTADUAL" 17.77 "TOTAL:59,59%"
"RICARDO SILVA" "JARDINÓPOLIS" 3671 20661 "SUPLENTE" "DEPUTADO FEDERAL" 17.77 "TOTAL:52,17%"
"HELIO NISHIMOTO" "SÃO BENTO DO SAPUCAÍ" 1233 6932 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.79 "TOTAL:53,57%"
"ROBERTO MASSAFERA" "SANTA ERNESTINA" 743 4174 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.8 "TOTAL:47,99%"
"DILADOR BORGES" "RUBIÁCEA" 336 1887 "SUPLENTE" "DEPUTADO ESTADUAL" 17.81 "TOTAL:57,08%"
"PEDRO TOBIAS" "BAURU" 37003 207821 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.81 "TOTAL:52,07%"
"ESTEVAM GALVÃO" "PARISI" 316 1771 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 17.84 "TOTAL:70,4%"
"ARLINDO CHINAGLIA" "GUAPIARA" 2000 11190 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.87 "TOTAL:50,61%"
"SILVIO TORRES" "BILAC" 849 4750 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.87 "TOTAL:39,68%"
"MARCIO ALVINO" "SILVEIRAS" 745 4166 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.88 "TOTAL:51,53%"
"ED THOMAS" "PRACINHA" 207 1157 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.89 "TOTAL:54,89%"
"ADILSON BARROSO" "BARRINHA" 3078 17179 "NÃO ELEITO" "DEPUTADO FEDERAL" 17.92 "TOTAL:51,65%"
"ITAMAR BORGES" "TABAPUÃ" 1330 7421 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.92 "TOTAL:43,66%"
"JOÃO FADEL" "ITABERÁ" 2012 11229 "SUPLENTE" "DEPUTADO FEDERAL" 17.92 "TOTAL:58,13%"
"EVANDRO GUSSI" "QUEIROZ" 421 2348 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.93 "TOTAL:65,08%"
"DR UBIALI" "CRISTAIS PAULISTA" 983 5476 "SUPLENTE" "DEPUTADO FEDERAL" 17.95 "TOTAL:60,06%"
"RODRIGO GARCIA" "EMBAÚBA" 357 1986 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.98 "TOTAL:63,26%"
"VAZ DE LIMA" "CAJATI" 3017 16782 "ELEITO POR QP" "DEPUTADO ESTADUAL" 17.98 "TOTAL:49,52%"
"ARNALDO JARDIM" "UCHOA" 1140 6336 "ELEITO POR QP" "DEPUTADO FEDERAL" 17.99 "TOTAL:37,15%"
"BALEIA ROSSI" "TAQUARITINGA" 5578 30961 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.02 "TOTAL:57,56%"
"ITAMAR BORGES" "CAJOBI" 1131 6275 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.02 "TOTAL:64,23%"
"RICARDO IZAR" "PIRATININGA" 1324 7346 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.02 "TOTAL:52,34%"
"ALEX MANENTE" "SÃO BERNARDO DO CAMPO" 88540 491192 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.03 "TOTAL:37,01%"
"VITOR SAPIENZA" "NOVA GRANADA" 2109 11697 "SUPLENTE" "DEPUTADO ESTADUAL" 18.03 "TOTAL:54,3%"
"ANALICE FERNANDES" "SÃO FRANCISCO" 365 2021 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.06 "TOTAL:60,91%"
"ALEXANDRE LEITE" "BARRA DO TURVO" 825 4566 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 18.07 "TOTAL:63,45%"
"MIGUEL LOMBARDI" "LIMEIRA" 30549 168921 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 18.08 "TOTAL:37,06%"
"RICARDO MADALENA" "IPAUSSU" 1522 8412 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 18.09 "TOTAL:49,75%"
"ROBERTO ENGLER" "SÃO JOAQUIM DA BARRA" 5152 28482 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.09 "TOTAL:28,78%"
"JOÃO PAULO RILLO" "MENDONÇA" 607 3351 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.11 "TOTAL:57,98%"
"RODRIGO GARCIA" "POPULINA" 556 3069 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.12 "TOTAL:55,92%"
"PADRE AFONSO" "TAUBATÉ" 31611 173952 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.17 "TOTAL:45,19%"
"RENATA ABREU" "NOVA GRANADA" 2128 11697 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.19 "TOTAL:41,13%"
"JOAO CARAMEZ" "TORRE DE PEDRA" 346 1901 "SUPLENTE" "DEPUTADO ESTADUAL" 18.2 "TOTAL:61,7%"
"ANALICE FERNANDES" "SÃO JOÃO DAS DUAS PONTES" 353 1938 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.21 "TOTAL:52,73%"
"DEVANIR RIBEIRO" "GUARANI D'OESTE" 244 1339 "SUPLENTE" "DEPUTADO FEDERAL" 18.22 "TOTAL:42,28%"
"MILTON MONTI" "SANTA MARIA DA SERRA" 624 3424 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.22 "TOTAL:41,09%"
"GONDIM" "MOGI DAS CRUZES" 44007 241345 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.23 "TOTAL:38,33%"
"PROFESSOR GABRIEL MARCOS" "IGUAPE" 2938 16117 "SUPLENTE" "DEPUTADO ESTADUAL" 18.23 "TOTAL:53,95%"
"DR UBIALI" "GUAÍRA" 4000 21925 "SUPLENTE" "DEPUTADO FEDERAL" 18.24 "TOTAL:56,18%"
"EVANDRO GUSSI" "PANORAMA" 1498 8214 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.24 "TOTAL:45,06%"
"DUARTE NOGUEIRA" "CÁSSIA DOS COQUEIROS" 370 2027 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.25 "TOTAL:50,02%"
"FERNANDO CURY" "TORRE DE PEDRA" 347 1901 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.25 "TOTAL:61,7%"
"ARMANDO DA FARMÁCIA" "ITAQUAQUECETUBA" 32077 175621 "SUPLENTE" "DEPUTADO ESTADUAL" 18.26 "TOTAL:37,18%"
"ROQUE BARBIERE - ROQUINHO" "GUARARAPES" 3454 18911 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.26 "TOTAL:57,64%"
"MAURICIO CARNEIRO" "NOVA INDEPENDÊNCIA" 440 2407 "SUPLENTE" "DEPUTADO FEDERAL" 18.28 "TOTAL:43,79%"
"VITOR LIPPI" "VOTORANTIM" 12749 69756 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.28 "TOTAL:42,59%"
"BRUNA FURLAN" "JUMIRIM" 337 1842 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.3 "TOTAL:43,92%"
"GUILHERME MUSSI" "SALTO" 12653 68960 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.35 "TOTAL:49,57%"
"GUILHERME MUSSI" "ALAMBARI" 604 3292 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.35 "TOTAL:55,07%"
"GUSTAVO DO RAULINO" "SUD MENNUCCI" 907 4943 "NÃO ELEITO" "DEPUTADO FEDERAL" 18.35 "TOTAL:55,82%"
"BETH SAHÃO" "PALMARES PAULISTA" 1070 5826 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.37 "TOTAL:56,68%"
"SILVIO TORRES" "ITAPIRA" 8202 44648 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.37 "TOTAL:43,72%"
"LUIZ CARLOS MOTTA" "JABORANDI" 758 4123 "SUPLENTE" "DEPUTADO FEDERAL" 18.38 "TOTAL:39,51%"
"ROBERTO ENGLER" "BARRINHA" 3157 17179 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.38 "TOTAL:48,29%"
"WALTER IHOSHI" "POMPÉIA" 2358 12806 "SUPLENTE" "DEPUTADO FEDERAL" 18.41 "TOTAL:50,61%"
"GUILHERME MUSSI" "SÃO MIGUEL ARCANJO" 3540 19203 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.43 "TOTAL:40,27%"
"CARLOS SAMPAIO" "CAPIVARI" 5282 28642 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.44 "TOTAL:49,6%"
"MARCO VINHOLI" "TAQUARITINGA" 5709 30961 "SUPLENTE" "DEPUTADO ESTADUAL" 18.44 "TOTAL:37,16%"
"MARIA LÚCIA AMARY" "SOROCABA" 68350 370733 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.44 "TOTAL:40,38%"
"SAMUEL MOREIRA" "FARTURA" 1817 9831 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.48 "TOTAL:46,71%"
"AIRTON GARCIA" "IBATÉ" 3610 19529 "SUPLENTE" "DEPUTADO ESTADUAL" 18.49 "TOTAL:46,63%"
"HELIO NISHIMOTO" "PARAIBUNA" 2029 10972 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.49 "TOTAL:42,43%"
"ANDRÉ DO PRADO" "ITAOCA" 402 2169 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.53 "TOTAL:60,99%"
"PENNA" "IBIRAREMA" 724 3899 "SUPLENTE" "DEPUTADO FEDERAL" 18.57 "TOTAL:44,24%"
"EVANDRO GUSSI" "SÃO JOÃO DO PAU D'ALHO" 293 1577 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.58 "TOTAL:41,91%"
"GIRIBONI" "CAMPINA DO MONTE ALEGRE" 682 3669 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.59 "TOTAL:69,53%"
"DR. ANGELO" "SALTO" 12847 68960 "SUPLENTE" "DEPUTADO FEDERAL" 18.63 "TOTAL:49,57%"
"EDUARDO CURY" "MONTEIRO LOBATO" 529 2836 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.65 "TOTAL:45,84%"
"MARCIA LIA" "ARARAQUARA" 23940 128190 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.68 "TOTAL:55,36%"
"NEWTON LIMA" "RIBEIRÃO BONITO" 1298 6947 "SUPLENTE" "DEPUTADO FEDERAL" 18.68 "TOTAL:37,35%"
"ARLINDO CHINAGLIA" "RIBEIRÃO BRANCO" 2063 11030 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.7 "TOTAL:56,69%"
"BALEIA ROSSI" "BOA ESPERANÇA DO SUL" 1511 8077 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.71 "TOTAL:37,05%"
"CELIA LEAO" "ESTIVA GERBI" 1279 6836 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.71 "TOTAL:47,97%"
"ITAMAR BORGES" "BENTO DE ABREU" 321 1716 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.71 "TOTAL:47,32%"
"PEDRO TOBIAS" "BERNARDINO DE CAMPOS" 1241 6611 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.77 "TOTAL:44,55%"
"REINALDO ALGUZ" "RINÓPOLIS" 1103 5876 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.77 "TOTAL:62,48%"
"SAMUEL MOREIRA" "PARAIBUNA" 2059 10972 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.77 "TOTAL:53,28%"
"ANDRÉ DO PRADO" "ARUJÁ" 9633 51307 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.78 "TOTAL:35,91%"
"EVANDRO GUSSI" "JUNQUEIRÓPOLIS" 2061 10967 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.79 "TOTAL:45,06%"
"PADRE AFONSO" "TREMEMBÉ" 3669 19527 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.79 "TOTAL:36,34%"
"DUARTE NOGUEIRA" "VIRADOURO" 2053 10922 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.8 "TOTAL:52,21%"
"ALDO DEMARCHI" "ITIRAPINA" 1443 7672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.81 "TOTAL:31,32%"
"ANALICE FERNANDES" "URÂNIA" 1025 5447 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.82 "TOTAL:59,3%"
"BARROS MUNHOZ" "NUPORANGA" 869 4614 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.83 "TOTAL:54,58%"
"MARCIA LIA" "AMÉRICO BRASILIENSE" 4043 21469 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.83 "TOTAL:49,85%"
"MAURICIO BARONI" "ELIAS FAUSTO" 1969 10442 "SUPLENTE" "DEPUTADO FEDERAL" 18.86 "TOTAL:35,38%"
"ARLINDO CHINAGLIA" "SERRA AZUL" 980 5182 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.91 "TOTAL:52,14%"
"CAPITÃO AUGUSTO" "SALTO GRANDE" 971 5136 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.91 "TOTAL:48,31%"
"REINALDO ALGUZ" "FLÓRIDA PAULISTA" 1286 6787 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.95 "TOTAL:54,69%"
"JUNIOR APRILLANTI" "VÁRZEA PAULISTA" 13122 69169 "SUPLENTE" "DEPUTADO ESTADUAL" 18.97 "TOTAL:46,73%"
"VITOR SAPIENZA" "ICÉM" 957 5046 "SUPLENTE" "DEPUTADO ESTADUAL" 18.97 "TOTAL:51,87%"
"CARLOS SAMPAIO" "TAMBAÚ" 2574 13551 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.99 "TOTAL:46,27%"
"RICARDO IZAR" "BORACÉIA" 564 2970 "ELEITO POR QP" "DEPUTADO FEDERAL" 18.99 "TOTAL:63,74%"
"ROBERTO MASSAFERA" "SANTA LÚCIA" 1206 6351 "ELEITO POR QP" "DEPUTADO ESTADUAL" 18.99 "TOTAL:47,87%"
"DR SINVAL MALHEIROS" "ARIRANHA" 1104 5811 "ELEITO POR QP" "DEPUTADO FEDERAL" 19 "TOTAL:54,94%"
"GIL LANCASTER" "BARUERI" 37163 195600 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19 "TOTAL:39,77%"
"MARIA DO POSTÃO" "PROMISSÃO" 4003 21070 "SUPLENTE" "DEPUTADO ESTADUAL" 19 "TOTAL:49,99%"
"BARROS MUNHOZ" "MOGI GUAÇU" 16927 88959 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.03 "TOTAL:47,39%"
"MAURO BRAGATO" "CRUZÁLIA" 344 1808 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.03 "TOTAL:49,28%"
"SILVIO TORRES" "CAIUÁ" 578 3037 "ELEITO POR QP" "DEPUTADO FEDERAL" 19.03 "TOTAL:45,34%"
"DOUGLAS AUGUSTO" "ITATIBA" 11585 60774 "SUPLENTE" "DEPUTADO FEDERAL" 19.06 "TOTAL:41,06%"
"DUARTE NOGUEIRA" "ALTINÓPOLIS" 1914 10040 "ELEITO POR QP" "DEPUTADO FEDERAL" 19.06 "TOTAL:53,7%"
"ITAMAR BORGES" "PEREIRA BARRETO" 2856 14981 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.06 "TOTAL:39,13%"
"RODRIGO GARCIA" "NOVAIS" 515 2700 "ELEITO POR QP" "DEPUTADO FEDERAL" 19.07 "TOTAL:74,39%"
"MARCO VINHOLI" "URUPÊS" 1557 8160 "SUPLENTE" "DEPUTADO ESTADUAL" 19.08 "TOTAL:50,49%"
"ED THOMAS" "ANHUMAS" 517 2708 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.09 "TOTAL:52,81%"
"PEDRO TOBIAS" "GÁLIA" 794 4159 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.09 "TOTAL:67,66%"
"CARLOS SAMPAIO" "ESPÍRITO SANTO DO TURVO" 517 2704 "ELEITO POR QP" "DEPUTADO FEDERAL" 19.12 "TOTAL:51,49%"
"MARCO VINHOLI" "IRAPUÃ" 830 4341 "SUPLENTE" "DEPUTADO ESTADUAL" 19.12 "TOTAL:45,84%"
"RODRIGO GARCIA" "MENDONÇA" 643 3351 "ELEITO POR QP" "DEPUTADO FEDERAL" 19.19 "TOTAL:61,27%"
"LUIZ FERNANDO MACHADO" "CABREÚVA" 5091 26489 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.22 "TOTAL:47,72%"
"CAMARINHA / ABELARDO CAMARINHA" "GUAIMBÉ" 687 3567 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.26 "TOTAL:53,41%"
"MAURO BRAGATO" "SANTO ANASTÁCIO" 2456 12745 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.27 "TOTAL:53,53%"
"GONDIM" "SALESÓPOLIS" 2252 11680 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.28 "TOTAL:62,12%"
"JOÃO DADO" "URUPÊS" 1573 8160 "SUPLENTE" "DEPUTADO FEDERAL" 19.28 "TOTAL:52,49%"
"RODRIGO GARCIA" "PARANAPUÃ" 491 2547 "ELEITO POR QP" "DEPUTADO FEDERAL" 19.28 "TOTAL:37,58%"
"REINALDO ALGUZ" "LUCÉLIA" 2127 11013 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.31 "TOTAL:51,37%"
"MAURO BRAGATO" "RIBEIRÃO DO SUL" 608 3147 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.32 "TOTAL:42,16%"
"WALTER IHOSHI" "PEDRINHAS PAULISTA" 414 2143 "SUPLENTE" "DEPUTADO FEDERAL" 19.32 "TOTAL:67,25%"
"ANALICE FERNANDES" "PALMEIRA D'OESTE" 1170 6052 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.33 "TOTAL:64,44%"
"MARCIA LIA" "SANTA LÚCIA" 1229 6351 "ELEITO POR QP" "DEPUTADO ESTADUAL" 19.35 "TOTAL:47,87%"
